rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
1991,Nov,4,Wednesday,Toyota,Urban,Wednesday,Nov,4,Male,Married,65,Third Party,Sedan - Liability,Sport,30000 to 39000,15097,12,500,1,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,2 to 3 years,1 vehicle,1996,Liability,no
1992,Jul,2,Sunday,Chevrolet,Urban,Monday,Jul,2,Male,Married,45,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15098,14,700,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1993,Jun,1,Thursday,Pontiac,Urban,Thursday,Jun,1,Female,Married,50,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15099,2,400,3,more than 30,more than 30,none,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1994,May,4,Wednesday,Mazda,Rural,Thursday,May,4,Male,Married,51,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15100,12,400,3,more than 30,more than 30,none,7 years,41 to 50,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,All Perils,no
1995,Jan,2,Friday,Chevrolet,Urban,Tuesday,Jan,3,Male,Single,30,Third Party,Sedan - Liability,Sport,20000 to 29000,15101,16,400,1,more than 30,more than 30,more than 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1996,Jan,3,Sunday,Toyota,Urban,Friday,Jan,3,Male,Married,48,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15102,5,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1997,Jan,3,Sunday,Pontiac,Urban,Monday,Jan,3,Male,Married,41,Policy Holder,Sedan - Collision,Sedan,40000 to 59000,15103,9,400,3,more than 30,more than 30,more than 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1998,Nov,2,Monday,Pontiac,Urban,Tuesday,Nov,2,Male,Single,27,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15104,4,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1999,Oct,3,Thursday,Ford,Urban,Wednesday,Nov,1,Male,Married,44,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15105,13,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2000,Jan,2,Wednesday,Pontiac,Urban,Wednesday,Jan,3,Male,Married,45,Policy Holder,Sedan - All Perils,Sedan,less than 20000,15106,6,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2001,Oct,3,Thursday,Mazda,Urban,Friday,Oct,3,Male,Married,54,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15107,6,400,2,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,1 year,1 vehicle,1996,Collision,yes
2002,Sep,4,Tuesday,Toyota,Urban,Friday,Sep,5,Male,Married,50,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15108,5,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2003,Jun,4,Wednesday,Toyota,Urban,Friday,Jun,4,Male,Single,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15109,10,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,Internal,1 to 2,no change,1 vehicle,1996,Collision,no
2004,Jun,3,Friday,Toyota,Urban,Monday,Jun,3,Female,Married,37,Policy Holder,Sedan - Collision,Sedan,less than 20000,15110,7,400,1,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2005,Dec,4,Monday,Pontiac,Urban,Friday,Jan,2,Male,Married,55,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15111,7,400,2,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2006,Oct,3,Thursday,Honda,Urban,Friday,Oct,3,Male,Married,68,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15112,16,400,3,more than 30,more than 30,none,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,yes
2007,Mar,3,Wednesday,Mazda,Urban,Thursday,Mar,5,Male,Married,49,Third Party,Sedan - Liability,Sport,30000 to 39000,15113,8,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,Yes,No,External,none,no change,1 vehicle,1996,Liability,no
2008,Jul,1,Friday,Mazda,Urban,Thursday,Aug,2,Female,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15114,14,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2009,Sep,4,Tuesday,Mazda,Urban,Wednesday,Sep,4,Female,Single,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15115,1,400,4,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2010,Oct,3,Thursday,Honda,Urban,Tuesday,Oct,4,Male,Single,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15116,11,400,2,more than 30,more than 30,2 to 4,3 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,yes
2011,Oct,1,Friday,Pontiac,Urban,Monday,Oct,2,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,less than 20000,15117,14,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2012,Oct,2,Saturday,Honda,Urban,Tuesday,Oct,2,Male,Married,63,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15118,2,400,1,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
2013,Sep,4,Monday,Toyota,Urban,Tuesday,Sep,4,Female,Married,41,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15119,16,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2014,Jun,2,Monday,Pontiac,Urban,Tuesday,Jun,2,Female,Married,36,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15120,7,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2015,Oct,3,Friday,Chevrolet,Urban,Tuesday,Oct,4,Male,Married,50,Policy Holder,Utility - All Perils,Utility,more than 69000,15121,9,400,3,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,All Perils,yes
2016,Nov,4,Monday,Mazda,Urban,Tuesday,Nov,4,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15122,2,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2017,Aug,2,Thursday,Honda,Urban,Friday,Aug,2,Male,Married,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15123,9,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2018,Aug,1,Friday,Toyota,Rural,Wednesday,Aug,4,Male,Single,27,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15124,2,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2019,Jul,3,Monday,Honda,Urban,Tuesday,Jul,3,Female,Married,47,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15125,14,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2020,Feb,1,Wednesday,Mazda,Urban,Thursday,Feb,1,Female,Married,42,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15126,1,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2021,Jan,5,Tuesday,Pontiac,Urban,Friday,Feb,1,Male,Single,28,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,15127,13,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2022,Jan,4,Thursday,Mazda,Urban,Thursday,Feb,1,Male,Single,23,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15128,10,400,3,more than 30,more than 30,2 to 4,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2023,Jan,5,Saturday,Honda,Urban,Thursday,Feb,1,Male,Married,44,Third Party,Sedan - Liability,Sport,20000 to 29000,15129,7,700,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2024,Apr,2,Wednesday,Pontiac,Urban,Thursday,Apr,5,Male,Married,22,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15130,2,400,3,more than 30,more than 30,2 to 4,5 years,26 to 30,No,No,External,1 to 2,no change,3 to 4,1996,Collision,no
2025,Oct,3,Friday,Pontiac,Urban,Thursday,Nov,2,Male,Married,60,Policy Holder,Sedan - Collision,Sedan,less than 20000,15131,9,400,3,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,yes
2026,Oct,4,Friday,Pontiac,Urban,Monday,Oct,4,Male,Single,34,Third Party,Sedan - Collision,Sedan,20000 to 29000,15132,6,400,2,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2027,Oct,4,Saturday,Toyota,Urban,Thursday,Oct,4,Male,Single,26,Third Party,Sedan - Collision,Sedan,20000 to 29000,15133,11,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2028,Jun,2,Thursday,Mazda,Urban,Friday,Jun,2,Female,Married,34,Third Party,Sedan - Liability,Sport,20000 to 29000,15134,6,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2029,Jun,2,Thursday,Pontiac,Rural,Friday,Jun,2,Male,Married,32,Third Party,Sedan - Collision,Sedan,30000 to 39000,15135,6,400,2,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2030,May,1,Monday,Mazda,Urban,Wednesday,Jun,2,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15136,7,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2031,Oct,4,Saturday,Pontiac,Urban,Thursday,Oct,4,Male,Single,33,Third Party,Sedan - All Perils,Sedan,30000 to 39000,15137,1,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2032,Jan,1,Sunday,Honda,Urban,Monday,Jan,1,Male,Married,59,Third Party,Sedan - Collision,Sedan,20000 to 29000,15138,4,400,3,more than 30,more than 30,none,7 years,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
2033,May,3,Monday,Pontiac,Urban,Friday,Jun,1,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15139,8,400,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2034,Sep,1,Thursday,Ford,Urban,Tuesday,Sep,4,Male,Married,66,Policy Holder,Sedan - Liability,Sport,60000 to 69000,15140,5,400,4,more than 30,more than 30,1,more than 7,over 65,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2035,Aug,5,Monday,Honda,Urban,Tuesday,Aug,5,Male,Single,35,Third Party,Sedan - Collision,Sedan,20000 to 29000,15141,3,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2036,Sep,2,Friday,Mazda,Urban,Friday,Sep,2,Male,Married,45,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15142,11,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
2037,Nov,2,Monday,Pontiac,Urban,Wednesday,Nov,2,Male,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15143,6,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2038,Oct,4,Sunday,Toyota,Urban,Monday,Oct,4,Female,Widow,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15144,6,400,4,more than 30,more than 30,1,4 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,yes
2039,Dec,2,Saturday,Honda,Urban,Thursday,Dec,3,Male,Married,48,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15145,16,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2040,Dec,2,Thursday,Mazda,Urban,Friday,Dec,2,Female,Single,54,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15146,14,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2041,Feb,1,Saturday,Toyota,Urban,Monday,Feb,1,Male,Married,37,Third Party,Sedan - Collision,Sedan,20000 to 29000,15147,12,400,4,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2042,Jun,1,Friday,Toyota,Urban,Friday,Jun,1,Male,Married,28,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15148,1,500,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,2 to 3 years,1 vehicle,1996,Liability,no
2043,Jun,1,Friday,Pontiac,Urban,Monday,Jun,1,Male,Married,55,Policy Holder,Sedan - Collision,Sedan,less than 20000,15149,14,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
2044,Aug,4,Thursday,Toyota,Urban,Monday,Sep,2,Female,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15150,6,400,2,more than 30,more than 30,1,5 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2045,Aug,3,Saturday,Pontiac,Urban,Tuesday,Oct,3,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15151,15,400,4,none,more than 30,2 to 4,7 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1996,Collision,no
2046,Jul,3,Wednesday,Toyota,Urban,Thursday,Jul,3,Male,Married,53,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15152,10,400,1,more than 30,more than 30,1,7 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2047,May,1,Wednesday,Honda,Urban,Thursday,May,1,Male,Married,45,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15153,2,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2048,Jul,4,Tuesday,Chevrolet,Urban,Wednesday,Jul,4,Male,Single,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15154,16,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2049,Sep,4,Tuesday,Honda,Urban,Thursday,Jan,4,Male,Married,34,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15155,4,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2050,Oct,4,Sunday,Chevrolet,Urban,Monday,Oct,4,Male,Single,25,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15156,13,400,1,more than 30,more than 30,more than 4,4 years,26 to 30,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability,no
2051,Oct,4,Thursday,Toyota,Urban,Friday,Oct,5,Male,Married,52,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15157,13,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2052,Oct,4,Thursday,Toyota,Urban,Saturday,Dec,3,Male,Married,45,Third Party,Sedan - All Perils,Sedan,less than 20000,15158,7,400,1,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2053,Jun,1,Sunday,Chevrolet,Urban,Wednesday,Jun,2,Male,Married,43,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15159,6,400,1,more than 30,more than 30,2 to 4,4 years,36 to 40,Yes,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2054,Oct,2,Monday,Pontiac,Urban,Friday,Oct,2,Male,Single,53,Policy Holder,Utility - All Perils,Utility,more than 69000,15160,4,700,1,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2055,Dec,3,Sunday,Pontiac,Rural,Tuesday,Dec,3,Male,Married,42,Third Party,Sedan - Collision,Sedan,20000 to 29000,15161,4,400,1,more than 30,more than 30,1,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
2056,Nov,4,Sunday,Pontiac,Urban,Tuesday,Nov,5,Male,Married,60,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15162,5,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
2057,Jun,5,Wednesday,Toyota,Urban,Wednesday,Jun,5,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15163,4,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,Collision,no
2058,Mar,4,Friday,Toyota,Urban,Friday,Apr,1,Female,Single,23,Third Party,Sedan - Collision,Sedan,20000 to 29000,15164,5,400,2,more than 30,more than 30,2 to 4,3 years,26 to 30,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2059,Oct,4,Monday,Chevrolet,Urban,Tuesday,Oct,5,Male,Married,28,Third Party,Utility - All Perils,Utility,more than 69000,15165,6,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2060,Dec,3,Monday,Accura,Urban,Tuesday,Dec,3,Male,Married,44,Policy Holder,Utility - Liability,Utility,more than 69000,15166,14,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability,no
2061,Jan,4,Tuesday,Mazda,Urban,Friday,Jan,4,Male,Married,38,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15167,1,400,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2062,Aug,1,Friday,Toyota,Rural,Tuesday,Aug,2,Male,Married,46,Third Party,Sedan - Liability,Sport,20000 to 29000,15168,13,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2063,Oct,2,Wednesday,Pontiac,Rural,Monday,Oct,3,Male,Married,54,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15169,2,400,4,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
2064,Oct,1,Friday,Toyota,Urban,Wednesday,Oct,3,Male,Married,53,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15170,16,400,4,more than 30,more than 30,none,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2065,Sep,3,Wednesday,Pontiac,Urban,Wednesday,Oct,2,Female,Single,52,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15171,3,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,3 to 4,1996,Liability,no
2066,Jun,2,Thursday,Honda,Urban,Thursday,Jun,2,Male,Single,27,Third Party,Sedan - Collision,Sedan,20000 to 29000,15172,15,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,Internal,1 to 2,no change,1 vehicle,1996,Collision,no
2067,Sep,4,Wednesday,Toyota,Urban,Tuesday,Sep,4,Male,Married,64,Third Party,Sedan - All Perils,Sedan,20000 to 29000,15173,4,400,1,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2068,Sep,1,Monday,Pontiac,Urban,Monday,Sep,1,Male,Married,54,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15174,2,400,2,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2069,Oct,2,Friday,Honda,Urban,Wednesday,Nov,5,Male,Single,32,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15175,8,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
2070,Oct,5,Sunday,Pontiac,Urban,Monday,Oct,5,Male,Married,48,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15176,7,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2071,May,2,Sunday,Mazda,Urban,Monday,May,2,Female,Married,50,Third Party,Sedan - All Perils,Sedan,more than 69000,15177,11,400,1,more than 30,more than 30,none,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2072,May,5,Sunday,Honda,Urban,Monday,May,5,Male,Married,32,Policy Holder,Sedan - Liability,Sport,more than 69000,15178,2,400,2,more than 30,more than 30,more than 4,new,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2073,Jun,4,Tuesday,Mazda,Urban,Tuesday,Jun,4,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15179,5,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2074,Jul,3,Wednesday,Honda,Urban,Monday,Oct,1,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15180,16,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
2075,Mar,2,Friday,Mazda,Urban,Monday,Mar,2,Female,Single,42,Third Party,Sedan - Collision,Sedan,20000 to 29000,15181,11,400,4,more than 30,more than 30,1,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2076,Oct,4,Tuesday,Toyota,Urban,Wednesday,Oct,4,Female,Single,24,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,15182,3,400,4,more than 30,more than 30,1,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,yes
2077,Oct,1,Tuesday,Pontiac,Urban,Tuesday,Oct,1,Male,Single,35,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15183,12,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
2078,Jun,1,Sunday,Honda,Rural,Monday,Jun,2,Female,Married,45,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15184,12,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,Liability,no
2079,Oct,2,Tuesday,Chevrolet,Urban,Tuesday,Oct,2,Male,Married,37,Policy Holder,Sedan - Liability,Sport,40000 to 59000,15185,5,400,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
2080,Jun,4,Tuesday,Toyota,Urban,Tuesday,Jan,5,Male,Married,56,Policy Holder,Sedan - All Perils,Sedan,more than 69000,15186,7,400,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2081,Jul,4,Friday,Chevrolet,Urban,Tuesday,Jul,4,Male,Married,55,Policy Holder,Sedan - Collision,Sedan,40000 to 59000,15187,8,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
2082,Aug,5,Monday,Pontiac,Urban,Friday,Sep,4,Male,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15188,16,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2083,Aug,3,Monday,Toyota,Urban,Thursday,Aug,3,Male,Married,41,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,15189,9,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2084,Jun,1,Wednesday,Mazda,Urban,Thursday,Jun,1,Male,Married,70,Policy Holder,Sedan - Collision,Sedan,more than 69000,15190,15,400,2,more than 30,more than 30,2 to 4,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
2085,Jul,4,Friday,Pontiac,Urban,Monday,Jul,5,Male,Single,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15191,11,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2086,May,2,Monday,Pontiac,Urban,Thursday,May,2,Male,Married,45,Third Party,Sedan - All Perils,Sedan,30000 to 39000,15192,9,400,2,more than 30,more than 30,none,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
2087,Apr,4,Friday,Pontiac,Urban,Thursday,Jan,4,Male,Married,40,Policy Holder,Utility - All Perils,Utility,40000 to 59000,15193,12,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2088,Oct,1,Sunday,Honda,Urban,Monday,Oct,1,Male,Single,21,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15194,12,400,3,more than 30,more than 30,1,5 years,26 to 30,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
2089,Nov,2,Friday,Mazda,Urban,Monday,Nov,3,Male,Married,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,15195,14,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
2090,Feb,2,Monday,Pontiac,Rural,Tuesday,Feb,3,Male,Married,29,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15196,1,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
2091,Jul,3,Monday,Ford,Urban,Monday,Jul,5,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,15197,10,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
2092,Oct,3,Saturday,Mazda,Rural,Monday,Oct,3,Male,Single,27,Policy Holder,Sedan - Liability,Sport,30000 to 39000,15198,12,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,1 year,1 vehicle,1996,Liability,no
2093,Dec,3,Wednesday,VW,Urban,Thursday,Dec,4,Male,Married,33,Policy Holder,Sedan - Liability,Sport,more than 69000,15199,12,500,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,2 to 3 years,1 vehicle,1996,Liability,no
